id,tipo_area,dettaglio,ora_inizio,ora_fine,disposizio,posti,municipio,longitudine,latitudine
11927,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1854305,45.4788007
11931,carico scarico merci,merci,08:00:00,20:00:00,linea,2,6,9.1434005,45.448843
11944,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1863384,45.479902
11955,carico scarico merci,merci,08:00:00,20:00:00,linea,2,6,9.1436524,45.4495219
11956,carico scarico merci,merci,08:00:00,20:00:00,linea,3,1,9.1867776,45.4789454
11966,carico scarico merci,merci,08:00:00,20:00:00,linea,3,6,9.1439378,45.4495772
11973,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1877646,45.4784502
12058,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1884308,45.4789232
12076,carico scarico merci,merci,08:00:00,20:00:00,linea,2,2,9.1963718,45.4981696
12097,carico scarico merci,merci,08:00:00,20:00:00,linea,2,5,9.1791808,45.4406366
12125,carico scarico merci,merci,08:00:00,20:00:00,linea,3,1,9.1883636,45.4784526
12130,carico scarico merci,merci,08:00:00,20:00:00,linea,2,6,9.1477656,45.4519501
12146,carico scarico merci,merci,08:00:00,20:00:00,linea,2,2,9.1979646,45.5009795
12179,carico scarico merci,merci,08:00:00,20:00:00,spina,2,2,9.1989037,45.5005067
12206,carico scarico merci,merci,08:00:00,20:00:00,linea,2,2,9.1979403,45.4983872
12211,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.188518,45.4782215
12215,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.189012,45.4780898
12275,carico scarico merci,merci,08:00:00,20:00:00,linea,3,1,9.1885662,45.4764294
12278,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1879523,45.4773651
12284,carico scarico merci,merci,08:00:00,20:00:00,linea,4,1,9.1860436,45.4764347
12384,carico scarico merci,merci,08:00:00,20:00:00,linea,2,2,9.2285992,45.4950341
12390,carico scarico merci,merci,08:00:00,20:00:00,linea,4,1,9.1840369,45.4764347
12399,carico scarico merci,merci,08:00:00,20:00:00,linea,2,6,9.1614648,45.4370816
12407,carico scarico merci,merci,08:00:00,20:00:00,linea,4,1,9.1841406,45.4764402
12416,carico scarico merci,merci,08:00:00,20:00:00,linea,1,1,9.1842994,45.4768469
12465,carico scarico merci,hotel,08:00:00,20:00:00,linea,1,3,9.239818,45.4912452
12496,carico scarico merci,merci,08:00:00,20:00:00,linea,1,1,9.1813826,45.4772215
12503,carico scarico merci,merci,08:00:00,20:00:00,linea,2,3,9.2341555,45.4942938
12535,carico scarico merci,merci,08:00:00,20:00:00,linea,2,6,9.1504867,45.4518821
12549,carico scarico merci,merci,08:00:00,20:00:00,linea,3,6,9.1493364,45.453854
12648,carico scarico merci,merci,08:00:00,20:00:00,linea,2,6,9.1342079,45.4593977
12737,carico scarico merci,merci,08:00:00,20:00:00,linea,2,6,9.1376807,45.45869
12789,carico scarico merci,merci,08:00:00,20:00:00,linea,3,1,9.1821262,45.4796797
12793,carico scarico merci,,08:00:00,20:00:00,pettine,7,3,9.2414298,45.4878893
12841,carico scarico merci,,08:00:00,20:00:00,linea,2,2,9.2041962,45.4963692
12886,carico scarico merci,merci,08:00:00,20:00:00,linea,3,1,9.182534,45.4782671
12913,carico scarico merci,merci,08:00:00,20:00:00,linea,3,1,9.1857073,45.4774624
12932,carico scarico merci,merci,08:00:00,20:00:00,linea,1,1,9.1888475,45.4768621
12956,carico scarico merci,,08:00:00,20:00:00,linea,1,1,9.1990875,45.4523634
12969,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.2001015,45.4532798
12983,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1983502,45.454593
12985,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1986027,45.4544394
12990,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.2006343,45.4532116
12996,carico scarico merci,merci,08:00:00,20:00:00,linea,4,1,9.2010801,45.4527992
13015,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1993324,45.4561964
13021,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.202238,45.456676
13081,carico scarico merci,merci,08:00:00,20:00:00,linea,2,8,9.1710638,45.4873816
13092,carico scarico merci,merci,08:00:00,20:00:00,linea,3,6,9.1582149,45.4369753
13177,carico scarico merci,,08:00:00,20:00:00,pettine,3,4,9.2247452,45.4535779
13184,carico scarico merci,,08:00:00,20:00:00,pettine,3,4,9.2266958,45.4536804
13199,carico scarico merci,,08:00:00,20:00:00,linea,2,4,9.226638,45.4606484
13239,carico scarico merci,,08:00:00,20:00:00,linea,2,3,9.2374925,45.4819585
13241,carico scarico merci,,08:00:00,20:00:00,linea,2,3,9.2400705,45.4822702
13259,carico scarico merci,merci,08:00:00,20:00:00,linea,2,3,9.2425245,45.4824474
13272,carico scarico merci,poste,08:00:00,20:00:00,linea,2,3,9.244133,45.4815783
13289,carico scarico merci,merci,08:00:00,20:00:00,linea,2,3,9.2457923,45.4817208
13336,carico scarico merci,merci,08:00:00,20:00:00,linea,4,6,9.1377561,45.459633
13368,carico scarico merci,,08:00:00,20:00:00,linea,2,3,9.2409733,45.4831386
13434,carico scarico merci,merci,08:00:00,20:00:00,linea,2,2,9.2354972,45.4980928
13439,carico scarico merci,merci,08:00:00,20:00:00,linea,2,7,9.137202,45.4633224
13468,carico scarico merci,merci,08:00:00,20:00:00,linea,3,2,9.2367458,45.5011711
13473,carico scarico merci,merci,08:00:00,20:00:00,linea,3,2,9.2364201,45.5012649
13486,carico scarico merci,merci,08:00:00,20:00:00,linea,2,2,9.2357571,45.5007142
13492,carico scarico merci,merci,08:00:00,20:00:00,linea,6,2,9.2361241,45.5007143
13542,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.2017332,45.4721574
13590,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.2006181,45.4702918
13595,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.2014699,45.470236
13657,carico scarico merci,merci,08:00:00,20:00:00,linea,3,8,9.1670187,45.4895554
13661,carico scarico merci,merci,08:00:00,20:00:00,linea,3,8,9.1680098,45.4891102
13675,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.200543,45.4627889
13677,carico scarico merci,merci,08:00:00,20:00:00,linea,3,1,9.2003381,45.4627247
13689,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.202722,45.4624616
13694,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.2031758,45.461929
13699,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.2040726,45.4619053
13709,carico scarico merci,merci,08:00:00,20:00:00,linea,1,1,9.2069611,45.4614546
13711,carico scarico merci,hotel,08:00:00,20:00:00,linea,1,1,9.2069433,45.4616532
13713,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.2056895,45.4623722
13717,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.2045277,45.4622055
13720,carico scarico merci,merci,08:00:00,20:00:00,linea,3,1,9.2049179,45.4623723
13737,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.2051402,45.4641778
13743,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.2046908,45.4655743
13768,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.2047348,45.4637272
13784,carico scarico merci,merci,08:00:00,20:00:00,linea,1,2,9.2345591,45.5007885
13791,carico scarico merci,merci,08:00:00,20:00:00,linea,1,2,9.2338671,45.5007273
13794,carico scarico merci,merci,08:00:00,20:00:00,linea,3,2,9.2349949,45.4998488
13849,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.2037006,45.4703884
13885,carico scarico merci,merci,08:00:00,20:00:00,linea,3,7,9.1354186,45.4621166
13950,carico scarico merci,merci,08:00:00,20:00:00,linea,3,2,9.232821,45.4982142
13976,carico scarico merci,,08:00:00,20:00:00,linea,3,2,9.2312289,45.4974492
13996,carico scarico merci,merci,08:00:00,20:00:00,linea,2,2,9.2299143,45.4983753
14062,carico scarico merci,merci,08:00:00,20:00:00,linea,2,8,9.1644985,45.486613
14083,carico scarico merci,merci,08:00:00,20:00:00,linea,2,8,9.1634863,45.4867906
14126,carico scarico merci,merci,08:00:00,20:00:00,linea,3,6,9.154734,45.4378564
14155,carico scarico merci,merci,08:00:00,20:00:00,linea,2,8,9.1660665,45.487352
14159,carico scarico merci,merci,08:00:00,20:00:00,linea,2,8,9.1654445,45.4880636
14169,carico scarico merci,merci,08:00:00,20:00:00,linea,2,8,9.1647519,45.4885943
14211,carico scarico merci,merci,08:00:00,20:00:00,linea,2,8,9.163132,45.4901379
14224,carico scarico merci,merci,08:00:00,20:00:00,linea,4,7,9.1383977,45.4656543
14304,carico scarico merci,merci,08:00:00,20:00:00,linea,2,2,9.2252324,45.4988445
14317,carico scarico merci,merci,08:00:00,20:00:00,linea,3,2,9.2207682,45.4992299
14373,carico scarico merci,merci,08:00:00,20:00:00,linea,2,6,9.1514541,45.4371309
14381,carico scarico merci,merci,08:00:00,20:00:00,linea,2,6,9.1364628,45.4555805
14484,carico scarico merci,merci,08:00:00,20:00:00,linea,2,3,9.2360369,45.4852441
14490,carico scarico merci,merci,08:00:00,20:00:00,linea,2,3,9.2368166,45.4842348
14495,carico scarico merci,merci,08:00:00,20:00:00,linea,3,8,9.1666954,45.488031
14499,carico scarico merci,merci,08:00:00,20:00:00,linea,2,3,9.2364946,45.4840265
14520,carico scarico merci,merci,08:00:00,20:00:00,linea,3,8,9.16496,45.4887473
14546,carico scarico merci,merci,08:00:00,20:00:00,linea,2,2,9.2211237,45.500429
14554,carico scarico merci,merci,08:00:00,20:00:00,linea,2,2,9.2224811,45.5008976
14556,carico scarico merci,merci,08:00:00,20:00:00,linea,3,2,9.223844,45.5006191
14570,carico scarico merci,,08:00:00,20:00:00,linea,3,2,9.2259094,45.5001497
14587,carico scarico merci,merci,08:00:00,20:00:00,linea,2,2,9.2226423,45.5010611
14608,carico scarico merci,merci,08:00:00,20:00:00,linea,2,6,9.1473148,45.4404298
14622,carico scarico merci,merci,08:00:00,20:00:00,linea,3,2,9.2240339,45.4997709
14663,carico scarico merci,merci,08:00:00,20:00:00,linea,4,6,9.1549568,45.4434897
14683,carico scarico merci,merci,08:00:00,20:00:00,linea,2,6,9.1530107,45.4441687
14754,carico scarico merci,merci,08:00:00,20:00:00,linea,3,6,9.1586201,45.4413573
14816,carico scarico merci,merci,08:00:00,20:00:00,linea,2,3,9.2356802,45.4843685
14972,carico scarico merci,merci,08:00:00,20:00:00,linea,2,8,9.1701865,45.4876559
15116,carico scarico merci,merci,08:00:00,20:00:00,linea,2,3,9.244591,45.4999585
15150,carico scarico merci,merci,08:00:00,20:00:00,linea,3,6,9.1352501,45.4462082
15185,carico scarico merci,merci,08:00:00,20:00:00,spina,3,6,9.1406429,45.4495138
15219,carico scarico merci,merci,08:00:00,20:00:00,linea,1,6,9.1395258,45.4493874
15283,carico scarico merci,merci,08:00:00,20:00:00,linea,3,2,9.2422202,45.5012205
15285,carico scarico merci,merci,08:00:00,20:00:00,linea,2,3,9.2336795,45.4836714
15296,carico scarico merci,,08:00:00,20:00:00,linea,1,2,9.2402544,45.5000428
15305,carico scarico merci,merci,08:00:00,20:00:00,linea,3,1,9.2039656,45.4695837
15311,carico scarico merci,,08:00:00,20:00:00,linea,2,5,9.1989137,45.4374118
15337,carico scarico merci,merci,08:00:00,20:00:00,linea,2,3,9.228014,45.4851079
15354,carico scarico merci,,08:00:00,20:00:00,spina,6,3,9.2309455,45.4849634
15429,carico scarico merci,merci,08:00:00,20:00:00,linea,4,2,9.2378505,45.4988771
15522,carico scarico merci,merci,08:00:00,20:00:00,linea,2,5,9.2001404,45.4382844
15557,carico scarico merci,,08:00:00,20:00:00,linea,3,5,9.2022812,45.436298
15605,carico scarico merci,merci,08:00:00,20:00:00,linea,3,2,9.2213873,45.5013013
15661,carico scarico merci,merci,08:00:00,20:00:00,linea,2,2,9.2293176,45.505847
15691,carico scarico merci,merci,08:00:00,20:00:00,linea,2,2,9.2376404,45.5056209
15693,carico scarico merci,merci,08:00:00,20:00:00,linea,2,6,9.1236776,45.4459415
15782,carico scarico merci,merci,08:00:00,20:00:00,linea,13,2,9.2320689,45.5050082
15879,carico scarico merci,merci,08:00:00,20:00:00,linea,3,2,9.2226314,45.505226
15894,carico scarico merci,merci,08:00:00,20:00:00,linea,2,2,9.2224513,45.504701
15958,carico scarico merci,merci,08:00:00,20:00:00,linea,2,6,9.1393172,45.4432883
15968,carico scarico merci,merci,08:00:00,20:00:00,linea,4,2,9.2221073,45.5045577
16015,carico scarico merci,merci,08:00:00,20:00:00,linea,2,7,9.1292307,45.46308
16029,carico scarico merci,merci,08:00:00,20:00:00,linea,3,2,9.2178546,45.5015017
16080,carico scarico merci,merci,08:00:00,20:00:00,linea,3,1,9.2036408,45.4717376
16142,carico scarico merci,merci,08:00:00,20:00:00,linea,2,2,9.2116864,45.5023875
16143,carico scarico merci,merci,08:00:00,20:00:00,linea,1,2,9.2110055,45.5021886
16185,carico scarico merci,merci,08:00:00,20:00:00,linea,2,6,9.129391,45.460377
16264,carico scarico merci,merci,08:00:00,20:00:00,linea,2,9,9.2087939,45.50734
16271,carico scarico merci,merci,08:00:00,20:00:00,linea,1,6,9.1444033,45.4449791
16279,carico scarico merci,merci,08:00:00,20:00:00,linea,3,6,9.1308283,45.4564156
16321,carico scarico merci,merci,08:00:00,20:00:00,linea,3,2,9.2487024,45.5109213
16327,carico scarico merci,merci,08:00:00,20:00:00,linea,1,2,9.2493567,45.5110292
16615,carico scarico merci,merci,08:00:00,20:00:00,linea,2,2,9.2179641,45.5110476
16706,carico scarico merci,merci,08:00:00,20:00:00,linea,2,2,9.2096641,45.5020783
16720,carico scarico merci,merci,08:00:00,20:00:00,linea,3,2,9.2094353,45.5032138
16895,carico scarico merci,merci,08:00:00,20:00:00,linea,2,9,9.1714814,45.5001008
16898,carico scarico merci,merci,08:00:00,20:00:00,linea,3,9,9.1723242,45.4970388
16905,carico scarico merci,merci,08:00:00,20:00:00,linea,2,9,9.1739668,45.4968822
16972,carico scarico merci,merci,08:00:00,20:00:00,linea,2,5,9.1750542,45.4270219
17082,carico scarico merci,merci,08:00:00,20:00:00,linea,3,9,9.2034523,45.5075551
17252,carico scarico merci,merci,08:00:00,20:00:00,linea,3,9,9.2043589,45.5076793
17255,carico scarico merci,merci,08:00:00,20:00:00,linea,2,9,9.2046752,45.5086339
17288,carico scarico merci,merci,08:00:00,20:00:00,linea,2,9,9.2031383,45.5101265
17301,carico scarico merci,merci,08:00:00,20:00:00,linea,2,9,9.2026299,45.5092242
17304,carico scarico merci,,08:00:00,20:00:00,linea,5,3,9.2411833,45.4715564
17311,carico scarico merci,merci,08:00:00,20:00:00,linea,2,9,9.2020742,45.5095626
17352,carico scarico merci,merci,08:00:00,20:00:00,linea,1,9,9.2002713,45.5087251
17361,carico scarico merci,merci,08:00:00,20:00:00,linea,2,9,9.2007371,45.5086844
17625,carico scarico merci,merci,08:00:00,20:00:00,linea,2,3,9.2461686,45.4791587
17628,carico scarico merci,merci,08:00:00,20:00:00,linea,3,6,9.1233739,45.4550994
17650,carico scarico merci,merci,08:00:00,20:00:00,linea,1,6,9.1134084,45.4434579
17688,carico scarico merci,merci,08:00:00,20:00:00,linea,2,9,9.1764016,45.502472
17694,carico scarico merci,merci,08:00:00,20:00:00,linea,3,9,9.1764958,45.5035113
17750,carico scarico merci,merci,08:00:00,20:00:00,linea,2,7,9.1349853,45.4702442
17764,carico scarico merci,merci,08:00:00,20:00:00,linea,2,7,9.1343774,45.4700338
17782,carico scarico merci,merci,08:00:00,20:00:00,linea,3,7,9.1345444,45.4738136
17811,carico scarico merci,merci,08:00:00,20:00:00,linea,2,9,9.1968813,45.5087659
17856,carico scarico merci,merci,08:00:00,20:00:00,linea,2,9,9.1788482,45.5036505
17898,carico scarico merci,merci,08:00:00,20:00:00,linea,3,9,9.1821748,45.5018666
17942,carico scarico merci,merci,08:00:00,20:00:00,linea,2,2,9.2393804,45.5031635
17946,carico scarico merci,merci,08:00:00,20:00:00,linea,4,2,9.2410389,45.5044221
17954,carico scarico merci,,08:00:00,20:00:00,linea,3,2,9.2441955,45.5068102
17979,carico scarico merci,merci,08:00:00,20:00:00,linea,2,2,9.2413948,45.5014708
17983,carico scarico merci,merci,08:00:00,20:00:00,linea,2,2,9.2419703,45.5019058
18006,carico scarico merci,merci,08:00:00,20:00:00,linea,2,2,9.2451975,45.5058068
18035,carico scarico merci,merci,08:00:00,20:00:00,linea,2,7,9.138099,45.4718182
18037,carico scarico merci,merci,08:00:00,20:00:00,linea,1,7,9.1381338,45.4723419
18049,carico scarico merci,merci,08:00:00,20:00:00,linea,2,7,9.1398634,45.4746905
18230,carico scarico merci,merci,08:00:00,20:00:00,linea,2,6,9.1222197,45.4546982
18243,carico scarico merci,merci,08:00:00,20:00:00,linea,2,6,9.1198878,45.455004
18345,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1701806,45.4676919
18347,carico scarico merci,valori,08:00:00,18:00:00,pettine,2,1,9.1700669,45.4679899
18374,carico scarico merci,merci,08:00:00,20:00:00,linea,5,2,9.2446405,45.5046957
18408,carico scarico merci,merci,08:00:00,20:00:00,linea,2,2,9.2415794,45.5037987
18421,carico scarico merci,merci,08:00:00,20:00:00,linea,2,7,9.1089117,45.4606619
18422,carico scarico merci,merci,08:00:00,20:00:00,linea,2,7,9.1400629,45.4700439
18538,carico scarico merci,merci,08:00:00,20:00:00,linea,2,7,9.1434169,45.4686862
18567,carico scarico merci,merci,08:00:00,20:00:00,linea,2,7,9.1336111,45.4678378
18748,carico scarico merci,,08:00:00,20:00:00,linea,3,9,9.1692178,45.5011846
18757,carico scarico merci,merci,08:00:00,20:00:00,linea,2,9,9.169723,45.500231
18794,carico scarico merci,30 min,08:00:00,20:00:00,linea,2,8,9.1625941,45.4847553
18814,carico scarico merci,merci,08:00:00,20:00:00,linea,2,8,9.1645661,45.4833294
18831,carico scarico merci,merci,08:00:00,20:00:00,linea,2,9,9.1661016,45.501589
18964,carico scarico merci,merci,08:00:00,20:00:00,linea,6,4,9.2234058,45.4402452
18969,carico scarico merci,,08:00:00,20:00:00,linea,3,4,9.2216534,45.4411022
18970,carico scarico merci,,08:00:00,20:00:00,linea,3,4,9.2218333,45.4413087
18979,carico scarico merci,merci,08:00:00,20:00:00,linea,3,4,9.2206115,45.4419058
18982,carico scarico merci,merci,08:00:00,20:00:00,linea,2,3,9.2525455,45.5062284
18984,carico scarico merci,merci,08:00:00,20:00:00,linea,3,4,9.2205528,45.4416393
19091,carico scarico merci,merci,08:00:00,20:00:00,linea,3,5,9.1823047,45.4331168
19167,carico scarico merci,hotel,08:00:00,20:00:00,linea,1,8,9.1414074,45.4948607
19195,carico scarico merci,,08:00:00,20:00:00,spina,1,8,9.13428,45.4962136
19225,carico scarico merci,,08:00:00,20:00:00,linea,2,4,9.2253282,45.4412903
19271,carico scarico merci,merci,08:00:00,20:00:00,linea,2,2,9.225247,45.5195117
19379,carico scarico merci,,08:00:00,20:00:00,linea,2,8,9.1392987,45.4963791
19406,carico scarico merci,,08:00:00,20:00:00,linea,2,8,9.139943,45.4959264
19443,carico scarico merci,,08:00:00,20:00:00,linea,4,8,9.1328059,45.4976028
19448,carico scarico merci,,08:00:00,20:00:00,linea,3,8,9.133612,45.497361
19454,carico scarico merci,hotel,08:00:00,20:00:00,linea,2,8,9.1425502,45.5001484
19458,carico scarico merci,hotel,08:00:00,20:00:00,linea,2,8,9.1446947,45.5006255
19595,carico scarico merci,merci,08:00:00,20:00:00,linea,3,9,9.1748373,45.5103111
19602,carico scarico merci,merci,08:00:00,20:00:00,linea,2,9,9.175839,45.510075
19671,carico scarico merci,merci,08:00:00,20:00:00,linea,4,8,9.127808,45.4858544
19778,carico scarico merci,merci,08:00:00,20:00:00,linea,2,8,9.1671612,45.4822852
19793,carico scarico merci,merci,08:00:00,20:00:00,linea,2,8,9.1656899,45.4829659
19800,carico scarico merci,merci,08:00:00,20:00:00,linea,2,8,9.1596188,45.4859776
19881,carico scarico merci,merci,08:00:00,20:00:00,linea,2,2,9.2244408,45.5113193
19887,carico scarico merci,,08:00:00,20:00:00,linea,1,4,9.2240044,45.4382729
19933,carico scarico merci,,08:00:00,20:00:00,linea,1,8,9.1430583,45.4978185
19943,carico scarico merci,,08:00:00,20:00:00,linea,2,8,9.1427577,45.4984237
20017,carico scarico merci,ospedale,08:00:00,20:00:00,linea,2,7,9.1464715,45.4667847
20057,carico scarico merci,30 min,08:00:00,20:00:00,linea,2,7,9.142846,45.4672202
20075,carico scarico merci,,08:00:00,20:00:00,linea,2,4,9.2246283,45.4390848
20079,carico scarico merci,,08:00:00,20:00:00,linea,2,4,9.2266191,45.4390711
20150,carico scarico merci,,08:00:00,20:00:00,linea,2,8,9.131513,45.4953392
20182,carico scarico merci,merci,08:00:00,20:00:00,linea,1,5,9.2115512,45.443123
20184,carico scarico merci,merci,08:00:00,20:00:00,linea,2,2,9.2213532,45.5095512
20195,carico scarico merci,merci,08:00:00,20:00:00,linea,3,2,9.2236317,45.5095982
20223,carico scarico merci,merci,08:00:00,20:00:00,linea,2,8,9.1657582,45.4836824
20224,carico scarico merci,30 min,08:00:00,20:00:00,linea,2,8,9.1650632,45.4836568
20284,carico scarico merci,merci,08:00:00,20:00:00,linea,2,8,9.1704071,45.4837932
20301,carico scarico merci,,08:00:00,20:00:00,linea,3,3,9.2297175,45.4710161
20323,carico scarico merci,merci,08:00:00,20:00:00,linea,2,4,9.2182143,45.44277
20333,carico scarico merci,merci,08:00:00,20:00:00,linea,3,4,9.217298,45.4432092
20350,carico scarico merci,merci,08:00:00,20:00:00,linea,3,4,9.2151081,45.4442537
20358,carico scarico merci,merci,08:00:00,20:00:00,linea,3,4,9.2281525,45.4677285
20362,carico scarico merci,merci,08:00:00,20:00:00,linea,3,4,9.211287,45.4468455
20373,carico scarico merci,merci,08:00:00,20:00:00,linea,2,4,9.2281294,45.4663231
20382,carico scarico merci,merci,08:00:00,20:00:00,linea,2,8,9.1642298,45.4855608
20387,carico scarico merci,merci,08:00:00,20:00:00,linea,2,4,9.2293774,45.4672866
20410,carico scarico merci,30 min,08:00:00,20:00:00,linea,2,8,9.161188,45.4856223
20414,carico scarico merci,merci,08:00:00,20:00:00,linea,3,8,9.160833,45.4855905
20423,carico scarico merci,merci,08:00:00,20:00:00,linea,3,4,9.2311084,45.4669595
20510,carico scarico merci,merci,08:00:00,20:00:00,linea,2,2,9.227133,45.5073127
20520,carico scarico merci,merci,08:00:00,20:00:00,linea,2,2,9.2299304,45.5069873
20552,carico scarico merci,merci,08:00:00,20:00:00,linea,2,2,9.2362889,45.5067813
20557,carico scarico merci,merci,08:00:00,20:00:00,linea,2,2,9.235468,45.5071264
20563,carico scarico merci,merci,08:00:00,20:00:00,linea,2,2,9.2329976,45.5065452
20567,carico scarico merci,merci,08:00:00,20:00:00,linea,2,2,9.2341854,45.5076471
20636,carico scarico merci,merci,08:00:00,20:00:00,linea,3,9,9.1716683,45.5197561
20653,carico scarico merci,merci,08:00:00,20:00:00,linea,2,9,9.1688713,45.5169226
20660,carico scarico merci,merci,08:00:00,20:00:00,linea,2,9,9.1703979,45.5170046
20665,carico scarico merci,merci,08:00:00,20:00:00,linea,2,9,9.1710346,45.517039
20681,carico scarico merci,merci,08:00:00,20:00:00,linea,2,9,9.1711281,45.5175157
20712,carico scarico merci,merci,08:00:00,20:00:00,linea,3,9,9.1729993,45.5149739
20747,carico scarico merci,merci,08:00:00,20:00:00,linea,2,9,9.1740115,45.516031
20814,carico scarico merci,,08:00:00,20:00:00,linea,2,2,9.2472606,45.5074249
20830,carico scarico merci,merci,08:00:00,20:00:00,linea,2,2,9.2348667,45.5075093
20858,carico scarico merci,merci,08:00:00,20:00:00,linea,2,7,9.1234053,45.4719915
20988,carico scarico merci,merci,08:00:00,20:00:00,linea,2,2,9.2454395,45.5077436
21021,carico scarico merci,merci,08:00:00,20:00:00,linea,3,9,9.1612767,45.5244721
21055,carico scarico merci,merci,08:00:00,20:00:00,linea,2,9,9.1645153,45.5236179
21099,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1727059,45.4610854
21108,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1718216,45.4602851
21142,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1713388,45.4576763
21220,carico scarico merci,,08:00:00,20:00:00,linea,2,9,9.1617008,45.5053359
21269,carico scarico merci,merci,08:00:00,20:00:00,linea,3,9,9.1646588,45.5027558
21280,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.173638,45.4605577
21283,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1727078,45.4598137
21309,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1741519,45.4563508
21317,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1745157,45.4575597
21361,carico scarico merci,merci,08:00:00,20:00:00,linea,2,9,9.1745986,45.5245578
21362,carico scarico merci,merci,08:00:00,17:00:00,linea,1,9,9.1756898,45.5246723
21497,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1749889,45.4601869
21507,carico scarico merci,merci,08:00:00,20:00:00,linea,3,1,9.1761465,45.457726
21510,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.175035,45.4569543
21527,carico scarico merci,merci,08:00:00,20:00:00,linea,3,1,9.1708157,45.4565011
21579,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1727698,45.4578339
21596,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1760852,45.4575204
21601,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1767143,45.4569944
21606,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1777105,45.458479
21624,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1773485,45.45672
21635,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1772059,45.4597864
21643,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1753952,45.4610553
21656,carico scarico merci,merci,08:00:00,20:00:00,linea,3,9,9.2110942,45.5129714
21666,carico scarico merci,merci,08:00:00,20:00:00,linea,1,9,9.2095934,45.511813
21669,carico scarico merci,merci,08:00:00,20:00:00,linea,1,9,9.2108344,45.5114634
21675,carico scarico merci,merci,08:00:00,20:00:00,linea,2,9,9.2115701,45.5143586
21774,carico scarico merci,valori,08:00:00,20:00:00,linea,1,1,9.1953121,45.474469
21778,carico scarico merci,merci,08:00:00,20:00:00,linea,3,1,9.1947635,45.4741308
21784,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1949622,45.4727255
21788,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1950645,45.4734854
21806,carico scarico merci,merci,08:00:00,20:00:00,linea,1,9,9.2142092,45.5132674
21847,carico scarico merci,30 min,08:00:00,20:00:00,linea,3,1,9.1960845,45.4739186
21889,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1932324,45.4724391
21902,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1929066,45.4729501
21946,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1919334,45.4754838
21957,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.189523,45.4759003
21978,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1912755,45.4729383
21981,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1895653,45.472555
21983,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1902451,45.4719305
